Name,Filing Date,Word Length_sentiment,negative,positive,uncertainty,litigious,strongmodal,weakmodal,constraining
"VICTORY CAPITAL HOLDINGS, INC.",2/9/18,154,0.006493506,0,0.019480519,0,0.019480519,0.006493506,0.012987013
"CACTUS, INC.",2/9/18,130,0,0,0.053846154,0,0,0,0
"EVOLUS, INC.",2/9/18,318,0.009433962,0.009433962,0.025157233,0.006289308,0.01572327,0.018867925,0.018867925
HUAMI CORP,2/9/18,181,0.005524862,0.027624309,0.033149171,0.011049724,0.022099448,0.005524862,0.011049724
MUDRICK CAPITAL ACQUISITION CORP,2/8/18,1603,0.016219588,0.003119152,0.010605115,0.014348097,0.016219588,0.01996257,0.014971928
GRANITESHARES PLATINUM TRUST,4/9/19,32,0,0,0.03125,0,0,0,0
GRANITESHARES PLATINUM TRUST,3/25/19,32,0,0,0.03125,0,0,0,0
GRANITESHARES PLATINUM TRUST,1/18/18,32,0,0,0.03125,0,0,0,0
SSLJ. COM LTD,1/5/18,376,0.002659574,0.010638298,0.015957447,0.005319149,0.013297872,0.013297872,0.007978723
"FTS INTERNATIONAL, INC.",2/5/18,125,0.016,0.008,0.024,0,0.04,0,0
CENTRAL PUERTO S.A.,2/5/18,5,0,0,0,0,0.2,0,0
CORPORACION AMERICA AIRPORTS S.A.,2/2/18,422,0.009478673,0,0.009478673,0.002369668,0.014218009,0.002369668,0.014218009
HUDSON LTD.,2/2/18,13,0,0,0,0,0.076923077,0,0
"ONE STOP SYSTEMS, INC.",2/1/18,285,0,0,0.014035088,0,0.021052632,0.007017544,0.010526316
VICI PROPERTIES INC.,2/2/18,276,0.003623188,0,0.007246377,0,0.028985507,0,0
SOL-GEL TECHNOLOGIES LTD.,2/2/18,305,0.006557377,0.009836066,0.039344262,0,0.026229508,0.013114754,0.013114754
"GENPREX, INC.",3/29/18,347,0.014409222,0,0.017291066,0,0.017291066,0.005763689,0.008645533
"GENPREX, INC.",11/14/17,347,0.014409222,0,0.017291066,0,0.017291066,0.005763689,0.008645533
"GENPREX, INC.",10/13/17,347,0.014409222,0,0.017291066,0,0.017291066,0.005763689,0.008645533
"IQIYI, INC.",3/29/18,446,0.004484305,0.013452915,0.013452915,0.029147982,0.020179372,0.00896861,0.020179372
UNUM THERAPEUTICS INC.,3/29/18,314,0.006369427,0.006369427,0.02866242,0,0.01910828,0.00955414,0.003184713
ONESMART INTERNATIONAL EDUCATION GROUP LTD,3/28/18,294,0.003401361,0.017006803,0.023809524,0.006802721,0.013605442,0.010204082,0.006802721
OP BANCORP,3/28/18,173,0.005780347,0.023121387,0.028901734,0.011560694,0.034682081,0.011560694,0
BILIBILI INC.,3/28/18,187,0.005347594,0.032085561,0.026737968,0.010695187,0.016042781,0.010695187,0.010695187
"HOMOLOGY MEDICINES, INC.",3/29/18,350,0.011428571,0.014285714,0.037142857,0,0.02,0.022857143,0.008571429
GREENTREE HOSPITALITY GROUP LTD.,3/27/18,222,0.004504505,0.022522523,0.022522523,0.009009009,0.022522523,0.009009009,0.013513514
"DROPBOX, INC.",3/23/18,212,0,0.009433962,0.014150943,0.004716981,0.018867925,0.009433962,0.009433962
SUNLANDS TECHNOLOGY GROUP,3/23/18,153,0.006535948,0.026143791,0.052287582,0.013071895,0.013071895,0.006535948,0.019607843
ETF MANAGERS GROUP COMMODITY TRUST I,3/13/19,413,0.002421308,0.004842615,0.01937046,0.01937046,0.046004843,0.00968523,0.033898305
ETF MANAGERS GROUP COMMODITY TRUST I,8/17/18,413,0.002421308,0.004842615,0.01937046,0.01937046,0.046004843,0.00968523,0.033898305
ETF MANAGERS GROUP COMMODITY TRUST I,3/13/18,413,0.002421308,0.004842615,0.01937046,0.01937046,0.046004843,0.00968523,0.033898305
GOLDEN BULL LTD,3/21/18,333,0.009009009,0.012012012,0.021021021,0.024024024,0.027027027,0.009009009,0.018018018
SENMIAO TECHNOLOGY LTD,3/19/18,485,0.006185567,0.002061856,0.016494845,0.016494845,0.026804124,0.010309278,0.018556701
TIBERIUS ACQUISITION CORP,3/16/18,1559,0.012828736,0.00192431,0.008980115,0.015394484,0.017318794,0.01411161,0.014753047
"ZSCALER, INC.",3/16/18,147,0,0.006802721,0.027210884,0,0.013605442,0.006802721,0.013605442
"ARCUS BIOSCIENCES, INC.",3/16/18,261,0.003831418,0.007662835,0.022988506,0.007662835,0.022988506,0.007662835,0.003831418
BRIDGEWATER BANCSHARES INC,3/14/18,149,0,0.006711409,0.020134228,0.013422819,0.026845638,0.006711409,0.020134228
OPES ACQUISITION CORP.,3/13/18,1381,0.007965243,0.003620565,0.009413469,0.015206372,0.021723389,0.013034033,0.010137581
"BIOXCEL THERAPEUTICS, INC.",3/9/18,455,0.008791209,0.008791209,0.032967033,0.006593407,0.021978022,0.013186813,0.006593407
"DOCUSIGN, INC.",4/27/18,405,0.002469136,0.02962963,0.027160494,0.019753086,0.019753086,0.002469136,0.024691358
"GOOSEHEAD INSURANCE, INC.",4/30/18,259,0.003861004,0,0.027027027,0,0.023166023,0.003861004,0
SMARTSHEET INC,4/27/18,306,0,0,0.032679739,0,0.019607843,0.006535948,0.009803922
"NLIGHT, INC.",4/26/18,128,0.0078125,0,0.0390625,0,0.0234375,0.0078125,0.015625
CERIDIAN HCM HOLDING INC.,4/26/18,102,0.009803922,0,0.019607843,0,0.029411765,0.009803922,0
LEVEL ONE BANCORP INC,4/20/18,115,0,0,0.026086957,0,0.043478261,0,0.008695652
"PIVOTAL SOFTWARE, INC.",4/20/18,172,0,0,0.029069767,0,0.029069767,0.005813953,0.005813953
"SURFACE ONCOLOGY, INC.",4/20/18,297,0.003367003,0.016835017,0.03030303,0,0.023569024,0.013468013,0.01010101
MORPHOSYS AG,4/19/18,429,0.011655012,0.006993007,0.020979021,0.002331002,0.016317016,0.006993007,0.006993007
GRAFTECH INTERNATIONAL LTD,4/19/18,60,0,0,0,0,0.083333333,0,0
"AGM GROUP HOLDINGS, INC.",2/20/18,404,0.007425743,0.002475248,0.01980198,0.004950495,0.017326733,0.012376238,0.002475248
"AGM GROUP HOLDINGS, INC.",11/28/17,404,0.007425743,0.002475248,0.01980198,0.004950495,0.017326733,0.012376238,0.002475248
PURE ACQUISITION CORP.,4/16/18,1221,0.012285012,0.001638002,0.006552007,0.015561016,0.01965602,0.016380016,0.010647011
ZUORA INC,4/12/18,164,0,0.012195122,0.018292683,0,0.018292683,0.006097561,0.012195122
SPOTIFY TECHNOLOGY S.A.,5/3/18,25,0,0,0,0,0.04,0.08,0
SPOTIFY TECHNOLOGY S.A.,4/3/18,25,0,0,0,0,0.04,0.08,0
"HANCOCK JAFFE LABORATORIES, INC.",6/1/18,433,0.016166282,0.006928406,0.034642032,0.002309469,0.004618938,0.030023095,0.004618938
TRIDENT ACQUISITIONS CORP.,5/30/18,1116,0.009856631,0.003584229,0.008064516,0.010752688,0.022401434,0.01344086,0.008960573
ITERUM THERAPEUTICS PLC,5/25/18,209,0.004784689,0.009569378,0.038277512,0.014354067,0.028708134,0.004784689,0.009569378
"KINIKSA PHARMACEUTICALS, LTD.",5/24/18,339,0.002949853,0.01179941,0.026548673,0.002949853,0.017699115,0.01179941,0.017699115
SCHOLAR ROCK HOLDING CORP,5/24/18,201,0.004975124,0.009950249,0.024875622,0.004975124,0.024875622,0.009950249,0.014925373
"GREENSKY, INC.",5/25/18,213,0.004694836,0,0.03286385,0,0.014084507,0,0
CLPS INC,5/25/18,318,0.009433962,0.01572327,0.025157233,0.022012579,0.022012579,0.018867925,0.031446541
"EVO PAYMENTS, INC.",5/24/18,244,0,0,0.016393443,0.004098361,0.016393443,0.004098361,0.008196721
"PLURALSIGHT, INC.",5/17/18,363,0.002754821,0.005509642,0.03030303,0.005509642,0.024793388,0.002754821,0.005509642
VECTOIQ ACQUISITION CORP.,5/17/18,1254,0.015151515,0.002392344,0.00877193,0.015948963,0.015151515,0.019138756,0.013556619
TRINITY MERGER CORP.,5/15/18,1513,0.017184402,0.003304693,0.010575017,0.014540648,0.015862525,0.02247191,0.014540648
HUYA INC.,5/11/18,295,0.003389831,0.033898305,0.023728814,0.010169492,0.016949153,0.016949153,0.016949153
"AXA EQUITABLE HOLDINGS, INC.",5/11/18,14,0,0,0,0,0.071428571,0,0
"EVELO BIOSCIENCES, INC.",5/9/18,411,0.0243309,0.01703163,0.02919708,0,0.01459854,0.02919708,0.02189781
"ORIGIN BANCORP, INC.",5/9/18,94,0,0.010638298,0.021276596,0,0.042553191,0.010638298,0
"CONSTRUCTION PARTNERS, INC.",5/4/18,94,0,0,0.021276596,0,0.021276596,0.010638298,0
"SPIRIT OF TEXAS BANCSHARES, INC.",5/4/18,220,0.013636364,0.004545455,0,0.004545455,0.022727273,0.027272727,0.018181818
ASLAN PHARMACEUTICALS LTD,5/8/18,358,0.005586592,0.01396648,0.036312849,0.002793296,0.025139665,0.008379888,0.011173184
ASLAN PHARMACEUTICALS LTD,5/8/18,358,0.005586592,0.01396648,0.036312849,0.002793296,0.025139665,0.008379888,0.011173184
BAYCOM CORP,5/4/18,115,0,0,0.026086957,0,0.034782609,0,0
"CARBON BLACK, INC.",5/4/18,222,0,0.004504505,0.031531532,0,0.022522523,0.009009009,0.013513514
"INSPIRE MEDICAL SYSTEMS, INC.",5/4/18,156,0,0,0.032051282,0,0.019230769,0.012820513,0.012820513
"UNITY BIOTECHNOLOGY, INC.",5/4/18,295,0.003389831,0.010169492,0.027118644,0.003389831,0.020338983,0.013559322,0.006779661
PERMROCK ROYALTY TRUST,5/3/18,265,0.01509434,0.003773585,0.011320755,0.01509434,0.01509434,0,0.003773585
"DOMO, INC.",6/29/18,141,0,0,0.007092199,0,0.021276596,0.007092199,0.007092199
"BJ'S WHOLESALE CLUB HOLDINGS, INC.",6/28/18,128,0.015625,0,0.0234375,0.0078125,0.0078125,0,0
"BRIGHTVIEW HOLDINGS, INC.",6/29/18,79,0,0,0.025316456,0,0.025316456,0,0
ENTERA BIO LTD.,6/29/18,400,0.0075,0.0075,0.0325,0.0025,0.02,0.01,0.0125
"EVERQUOTE, INC.",6/28/18,235,0.004255319,0.004255319,0.034042553,0,0.029787234,0.017021277,0.017021277
HL ACQUISITIONS CORP.,7/2/18,1259,0.007942812,0.004765687,0.007942812,0.014297061,0.023034154,0.01350278,0.010325655
HL ACQUISITIONS CORP.,6/28/18,1259,0.007942812,0.004765687,0.007942812,0.014297061,0.023034154,0.01350278,0.010325655
"FORTY SEVEN, INC.",6/28/18,255,0.003921569,0.015686275,0.031372549,0.003921569,0.019607843,0.015686275,0.019607843
NEW FRONTIER CORP,6/29/18,1238,0.009693053,0.001615509,0.008885299,0.012924071,0.019386107,0.013731826,0.011308562
"NEURONETICS, INC.",6/29/18,273,0.007326007,0.010989011,0.025641026,0,0.014652015,0.021978022,0.010989011
"TRANSLATE BIO, INC.",6/29/18,351,0.002849003,0.017094017,0.03988604,0.011396011,0.022792023,0.011396011,0.011396011
"TRICIDA, INC.",6/29/18,392,0,0.010204082,0.022959184,0.005102041,0.017857143,0.007653061,0.007653061
UXIN LTD,6/28/18,271,0.003690037,0.022140221,0.022140221,0.018450185,0.014760148,0.003690037,0.018450185
"NEON THERAPEUTICS, INC.",6/28/18,294,0.003401361,0.010204082,0.023809524,0.006802721,0.020408163,0.010204082,0.013605442
LOVESAC CO,6/28/18,124,0,0.008064516,0.032258065,0,0.024193548,0.008064516,0
HYRECAR INC.,11/14/18,183,0,0.010928962,0.016393443,0,0.016393443,0.016393443,0.005464481
HYRECAR INC.,8/14/18,183,0,0.010928962,0.016393443,0,0.016393443,0.016393443,0.005464481
HYRECAR INC.,7/27/18,183,0,0.010928962,0.016393443,0,0.016393443,0.016393443,0.005464481
HYRECAR INC.,6/28/18,183,0,0.010928962,0.016393443,0,0.016393443,0.016393443,0.005464481
HYRECAR INC.,6/28/18,183,0,0.010928962,0.016393443,0,0.016393443,0.016393443,0.005464481
"ELECTROCORE, INC.",6/25/18,370,0.005405405,0,0.027027027,0.002702703,0.024324324,0.008108108,0.016216216
AUTOLUS THERAPEUTICS PLC,6/22/18,338,0,0.00887574,0.026627219,0.00591716,0.017751479,0.01183432,0.01183432
APTINYX INC.,6/21/18,358,0.005586592,0.019553073,0.027932961,0,0.025139665,0.019553073,0.016759777
"I3 VERTICALS, INC.",6/21/18,338,0,0,0.023668639,0,0.014792899,0.00295858,0
"KEZAR LIFE SCIENCES, INC.",6/21/18,323,0.00619195,0.012383901,0.024767802,0.00619195,0.018575851,0.018575851,0.015479876
"ESSENTIAL PROPERTIES REALTY TRUST, INC.",6/22/18,143,0,0,0.020979021,0,0.013986014,0,0
"MAGENTA THERAPEUTICS, INC.",6/21/18,351,0.005698006,0.011396011,0.025641026,0.002849003,0.011396011,0.017094017,0.005698006
"AVROBIO, INC.",6/21/18,360,0.005555556,0.011111111,0.036111111,0,0.025,0.011111111,0.005555556
XERIS PHARMACEUTICALS INC,6/21/18,276,0.003623188,0.010869565,0.028985507,0,0.014492754,0.018115942,0.010869565
TWELVE SEAS INVESTMENT CO,6/20/18,1278,0.009389671,0.001564945,0.005477308,0.010954617,0.025821596,0.012519562,0.007824726
LF CAPITAL ACQUISITION CORP.,6/20/18,1469,0.016337645,0.002042206,0.008849558,0.015656909,0.019060585,0.015656909,0.012253233
"EIDOS THERAPEUTICS, INC.",6/21/18,322,0.00310559,0.01863354,0.01863354,0.00621118,0.027950311,0.01552795,0.00931677
REPAY HOLDINGS CORP,6/20/18,1542,0.015564202,0.001945525,0.011024643,0.013618677,0.015564202,0.018158236,0.012970169
VERRICA PHARMACEUTICALS INC.,6/15/18,285,0.010526316,0.014035088,0.031578947,0.003508772,0.024561404,0.01754386,0.021052632
PUXIN LTD,6/15/18,214,0.004672897,0.014018692,0.023364486,0.028037383,0.014018692,0.009345794,0.028037383
"AVALARA, INC.",6/15/18,273,0,0.007326007,0.018315018,0,0.029304029,0.010989011,0.014652015
"CHARAH SOLUTIONS, INC.",6/15/18,133,0,0,0.022556391,0.007518797,0.007518797,0.015037594,0
US XPRESS ENTERPRISES INC,6/15/18,297,0.016835017,0.003367003,0.016835017,0,0.013468013,0.003367003,0.003367003
FAR POINT ACQUISITION CORP,6/13/18,1478,0.01623816,0.00270636,0.00879567,0.01556157,0.01623816,0.01420839,0.01285521
MEIRAGTX HOLDINGS PLC,6/8/18,334,0.011976048,0.01497006,0.035928144,0,0.020958084,0.026946108,0.008982036
GS ACQUISITION HOLDINGS CORP,6/8/18,1598,0.016270338,0.001877347,0.010638298,0.013141427,0.015644556,0.017521902,0.013141427
AMBOW EDUCATION HOLDING LTD.,6/1/18,201,0.004975124,0.014925373,0.009950249,0.009950249,0.014925373,0.019900498,0.009950249
"ADVERUM BIOTECHNOLOGIES, INC.",7/31/14,254,0.011811024,0.019685039,0.031496063,0.007874016,0.027559055,0.011811024,0.007874016
"CATALENT, INC.",8/1/14,188,0.015957447,0,0.010638298,0,0.005319149,0,0
"HEALTHEQUITY, INC.",8/1/14,297,0.006734007,0.01010101,0.037037037,0,0.026936027,0.003367003,0.013468013
"LEAP THERAPEUTICS, INC.",7/31/14,199,0.005025126,0.010050251,0.020100503,0.010050251,0.025125628,0.015075377,0.010050251
MARINUS PHARMACEUTICALS INC,8/1/14,203,0.004926108,0.004926108,0.044334975,0.004926108,0.019704433,0.009852217,0.004926108
ENLIVEX THERAPEUTICS LTD.,7/31/14,157,0,0.012738854,0.006369427,0,0.012738854,0,0.012738854
TRANSOCEAN PARTNERS LLC,8/1/14,87,0,0,0,0,0.034482759,0,0
SYNCHRONY FINANCIAL,7/31/14,429,0.004662005,0.004662005,0.009324009,0.006993007,0.025641026,0.006993007,0.002331002
WESTLAKE CHEMICAL PARTNERS LP,7/31/14,275,0.010909091,0,0.021818182,0,0.032727273,0,0.003636364
"SPARK ENERGY, INC.",7/30/14,167,0.005988024,0,0.023952096,0,0.023952096,0,0
CONTRAFECT CORP,10/16/14,239,0.0041841,0.008368201,0.029288703,0.008368201,0.029288703,0.020920502,0.0041841
CONTRAFECT CORP,9/12/14,239,0.0041841,0.008368201,0.029288703,0.008368201,0.029288703,0.020920502,0.0041841
CONTRAFECT CORP,7/29/14,239,0.0041841,0.008368201,0.029288703,0.008368201,0.029288703,0.020920502,0.0041841
INNOCOLL AG,7/25/14,216,0.013888889,0.00462963,0.041666667,0,0.018518519,0.013888889,0
"EL POLLO LOCO HOLDINGS, INC.",7/28/14,137,0.00729927,0.01459854,0.01459854,0.00729927,0.00729927,0,0
"OCULAR THERAPEUTIX, INC",7/25/14,466,0.006437768,0.015021459,0.040772532,0.006437768,0.012875536,0.012875536,0.004291845
ORION ENGINEERED CARBONS S.A.,7/25/14,86,0.011627907,0,0.011627907,0,0.023255814,0,0
"ADVANCED DRAINAGE SYSTEMS, INC.",7/28/14,97,0,0,0.030927835,0,0.020618557,0,0
"INTERSECT ENT, INC.",7/24/14,152,0,0.006578947,0.026315789,0.006578947,0.019736842,0.013157895,0.013157895
"TOWNSQUARE MEDIA, INC.",7/25/14,92,0,0,0.065217391,0,0.010869565,0,0
PFENEX INC.,7/24/14,250,0.004,0.012,0.032,0,0.028,0.008,0.012
IMMUNE DESIGN CORP.,7/24/14,266,0.003759398,0.007518797,0.026315789,0.003759398,0.022556391,0.011278195,0.011278195
"MTBC, INC.",7/23/14,248,0.008064516,0.008064516,0.024193548,0.004032258,0.032258065,0.004032258,0.016129032
GLOBANT S.A.,7/18/14,205,0.009756098,0.009756098,0.029268293,0,0.019512195,0.004878049,0.014634146
"SAGE THERAPEUTICS, INC.",7/18/14,222,0.004504505,0.009009009,0.036036036,0,0.018018018,0.018018018,0.004504505
TUBEMOGUL INC,7/18/14,151,0,0.013245033,0.01986755,0,0.01986755,0.013245033,0.01986755
"TERRAFORM POWER, INC.",7/21/14,696,0.021551724,0,0.018678161,0.010057471,0.028735632,0.002873563,0.002873563
"TRUPANION, INC.",7/18/14,212,0,0.014150943,0.014150943,0,0.009433962,0.004716981,0.014150943
YATRA USA CORP.,7/17/14,1447,0.017277125,0.003455425,0.0138217,0.011748445,0.01520387,0.014512785,0.015894955
"SORRENTO TECH, INC.",7/17/14,212,0,0.018867925,0.028301887,0.004716981,0.023584906,0.014150943,0.009433962
"CAREDX, INC.",7/18/14,252,0.011904762,0.007936508,0.027777778,0,0.007936508,0.015873016,0.015873016
IRADIMED CORP,7/16/14,193,0,0.015544041,0.03626943,0,0.020725389,0.010362694,0.020725389
"LIMBACH HOLDINGS, INC.",7/16/14,1362,0.010279001,0.002202643,0.009544787,0.009544787,0.022026432,0.014684288,0.010279001
"DIGILITI MONEY GROUP, INC.",1/26/16,260,0.007692308,0.003846154,0.026923077,0.003846154,0.015384615,0.007692308,0
"DIGILITI MONEY GROUP, INC.",1/7/16,260,0.007692308,0.003846154,0.026923077,0.003846154,0.015384615,0.007692308,0
"DIGILITI MONEY GROUP, INC.",12/17/15,260,0.007692308,0.003846154,0.026923077,0.003846154,0.015384615,0.007692308,0
"DIGILITI MONEY GROUP, INC.",11/20/15,260,0.007692308,0.003846154,0.026923077,0.003846154,0.015384615,0.007692308,0
"DIGILITI MONEY GROUP, INC.",11/13/15,260,0.007692308,0.003846154,0.026923077,0.003846154,0.015384615,0.007692308,0
"DIGILITI MONEY GROUP, INC.",10/14/15,260,0.007692308,0.003846154,0.026923077,0.003846154,0.015384615,0.007692308,0
"DIGILITI MONEY GROUP, INC.",9/14/15,260,0.007692308,0.003846154,0.026923077,0.003846154,0.015384615,0.007692308,0
"DIGILITI MONEY GROUP, INC.",6/10/15,260,0.007692308,0.003846154,0.026923077,0.003846154,0.015384615,0.007692308,0
"DIGILITI MONEY GROUP, INC.",4/9/15,260,0.007692308,0.003846154,0.026923077,0.003846154,0.015384615,0.007692308,0
"DIGILITI MONEY GROUP, INC.",9/5/14,260,0.007692308,0.003846154,0.026923077,0.003846154,0.015384615,0.007692308,0
"DIGILITI MONEY GROUP, INC.",8/13/14,260,0.007692308,0.003846154,0.026923077,0.003846154,0.015384615,0.007692308,0
"DIGILITI MONEY GROUP, INC.",7/10/14,260,0.007692308,0.003846154,0.026923077,0.003846154,0.015384615,0.007692308,0
GLOBEIMMUNE INC,7/2/14,240,0.016666667,0.016666667,0.045833333,0,0.0125,0.016666667,0.008333333
INVESTAR HOLDING CORP,7/1/14,205,0,0.009756098,0.009756098,0.004878049,0.024390244,0,0.019512195
"MINERVA NEUROSCIENCES, INC.",7/1/14,394,0.038071066,0.010152284,0.012690355,0,0.027918782,0.02284264,0.012690355
SINO MERCURY ACQUISITION CORP.,8/26/14,1246,0.010433387,0.000802568,0.009630819,0.011235955,0.028089888,0.012841091,0.011235955
"C1 FINANCIAL, INC.",8/15/14,66,0,0,0.03030303,0,0.015151515,0,0
"OTONOMY, INC.",8/13/14,302,0.003311258,0.009933775,0.029801325,0.003311258,0.029801325,0.009933775,0.016556291
RYERSON HOLDING CORP,8/8/14,225,0.008888889,0,0.022222222,0.004444444,0.022222222,0.013333333,0
"GREEN BANCORP, INC.",8/8/14,88,0,0.011363636,0.022727273,0,0.034090909,0.022727273,0
"INDEPENDENCE CONTRACT DRILLING, INC.",8/11/14,178,0,0,0.02247191,0,0.011235955,0.005617978,0.011235955
HOEGH LNG PARTNERS LP,8/8/14,261,0,0,0.011494253,0,0.019157088,0,0.003831418
IDREAMSKY TECHNOLOGY LTD,8/7/14,274,0.003649635,0.00729927,0.00729927,0.00729927,0.018248175,0.010948905,0.02919708
"T2 BIOSYSTEMS, INC.",8/7/14,216,0,0.00462963,0.018518519,0,0.018518519,0.009259259,0.018518519
AURIS MEDICAL HOLDING LTD.,8/7/14,262,0.011450382,0.007633588,0.030534351,0.003816794,0.030534351,0.011450382,0.011450382
"FCB FINANCIAL HOLDINGS, INC.",8/4/14,71,0.014084507,0.028169014,0.056338028,0,0.028169014,0,0
"LOXO ONCOLOGY, INC.",8/1/14,344,0.005813953,0.002906977,0.026162791,0,0.023255814,0.00872093,0.00872093
MOBILEYE B.V.,8/1/14,161,0,0.00621118,0.01863354,0,0.02484472,0.01242236,0
VTTI ENERGY PARTNERS LP,8/1/14,30,0,0,0,0,0.066666667,0,0
CNX MIDSTREAM PARTNERS LP,9/25/14,147,0,0,0.034013605,0,0.034013605,0,0
"GWG HOLDINGS, INC.",9/22/14,279,0,0.007168459,0.017921147,0.003584229,0.021505376,0.007168459,0.014336918
TRAVELPORT WORLDWIDE LTD,9/26/14,131,0.030534351,0,0.030534351,0,0.007633588,0.007633588,0.022900763
"VITAE PHARMACEUTICALS, INC",9/24/14,261,0.003831418,0.019157088,0.034482759,0.003831418,0.01532567,0.011494253,0.007662835
MEDLEY MANAGEMENT INC.,9/25/14,169,0,0,0.041420118,0,0.017751479,0,0
"SMART & FINAL STORES, INC.",9/25/14,114,0,0,0.026315789,0.00877193,0.035087719,0,0
ISRAEL CHEMICALS LTD,9/24/14,46,0,0,0,0,0.065217391,0,0
CYBERARK SOFTWARE LTD.,9/24/14,123,0.008130081,0,0.016260163,0,0.024390244,0.008130081,0.008130081
CITIZENS FINANCIAL GROUP INC/RI,9/25/14,14,0,0,0,0,0.071428571,0,0
GRUPO AVAL ACCIONES Y VALORES S.A.,9/24/14,75,0,0,0.026666667,0,0.026666667,0,0
ALIBABA GROUP HOLDING LTD,9/22/14,148,0,0.027027027,0.033783784,0.006756757,0.040540541,0,0.02027027
FOAMIX PHARMACEUTICALS LTD.,9/19/14,176,0.005681818,0.005681818,0.034090909,0,0.017045455,0,0
PROQR THERAPEUTICS N.V.,9/19/14,223,0.004484305,0.00896861,0.022421525,0,0.013452915,0.01793722,0.00896861
"NOVUS THERAPEUTICS, INC.",9/18/14,292,0.006849315,0.020547945,0.02739726,0,0.020547945,0.010273973,0.006849315
"CIVITAS SOLUTIONS, INC.",9/17/14,80,0.025,0,0.0125,0.0125,0.025,0,0
REWALK ROBOTICS LTD.,9/15/14,113,0.008849558,0,0.017699115,0,0.026548673,0.008849558,0.008849558
AFFIMED N.V.,9/16/14,307,0.009771987,0.013029316,0.029315961,0,0.022801303,0.009771987,0.009771987
"BOOT BARN HOLDINGS, INC.",10/30/14,112,0.008928571,0,0.026785714,0.008928571,0.008928571,0.008928571,0
FIFTH STREET ASSET MANAGEMENT INC.,10/30/14,131,0,0,0.022900763,0,0.030534351,0,0
"SHELL MIDSTREAM PARTNERS, L.P.",10/29/14,153,0,0,0.039215686,0,0.032679739,0,0
"SIENTRA, INC.",10/29/14,162,0.00617284,0,0.043209877,0,0.037037037,0.00617284,0.024691358
"INSPIRED ENTERTAINMENT, INC.",10/27/14,1506,0.015936255,0.002656042,0.011952191,0.011952191,0.018592297,0.015936255,0.016600266
DBV TECHNOLOGIES S.A.,10/22/14,371,0.002695418,0.013477089,0.032345013,0,0.021563342,0.010781671,0.008086253
ANCHOR BANCORP WISCONSIN INC,10/22/14,80,0,0,0.025,0,0.0375,0,0
PROTEON THERAPEUTICS INC,10/22/14,211,0,0.004739336,0.042654028,0.004739336,0.023696682,0.014218009,0.014218009
"ZAYO GROUP HOLDINGS, INC.",10/17/14,109,0.009174312,0.009174312,0.018348624,0,0.036697248,0.009174312,0.009174312
"ATARA BIOTHERAPEUTICS, INC.",10/16/14,275,0.003636364,0.014545455,0.025454545,0,0.018181818,0.010909091,0.010909091
"DOMINION ENERGY MIDSTREAM PARTNERS, LP",10/15/14,149,0,0,0.013422819,0,0.046979866,0,0
FORWARD PHARMA A/S,10/15/14,361,0.024930748,0.008310249,0.049861496,0,0.022160665,0.011080332,0.013850416
"GREAT WESTERN BANCORP, INC.",10/16/14,31,0,0,0,0,0.064516129,0,0
"DAVE & BUSTER'S ENTERTAINMENT, INC.",10/14/14,121,0,0.008264463,0.033057851,0,0.024793388,0,0
"DIPLOMAT PHARMACY, INC.",10/10/14,277,0.003610108,0.02166065,0,0.003610108,0.02166065,0.007220217,0
"GREAT BASIN SCIENTIFIC, INC.",2/22/16,278,0.003597122,0.003597122,0.039568345,0.014388489,0.032374101,0.010791367,0.003597122
"GREAT BASIN SCIENTIFIC, INC.",2/22/16,278,0.003597122,0.003597122,0.039568345,0.014388489,0.032374101,0.010791367,0.003597122
